主ID	掉落库ID	概率	掉落类型	掉落ID	最小掉落	最大掉落
2270	20340	10000	2	1	45000	45000
2271	20341	10000	2	2	130	130
2272	20341	10000	2	1	50000	50000
2273	20342	10000	2	2	140	140
2274	20342	10000	2	4100004	1	1
2275	20343	10000	2	2	150	150
2276	20343	10000	2	1	60000	60000
2277	20344	10000	2	2	160	160
2278	20344	10000	2	1	80000	80000
2279	20345	10000	2	2	180	180
2280	20345	10000	2	4011007	1	1
2281	20346	10000	2	2	240	240
2282	20346	10000	2	1	100000	100000
2283	20347	10000	2	2	300	300
2284	20347	10000	2	4011001	1	1
2285	20348	10000	1	706	1	1
2286	20348	10000	2	1	30000	30000
2287	20349	10000	1	706	1	1
2288	20349	10000	2	1	30000	30000
2289	20350	10000	1	706	1	1
2290	20350	10000	2	1	30000	30000
2291	20350	10000	2	7	200	200
2292	20351	10000	1	706	1	1
2293	20351	10000	2	1	30000	30000
2294	20352	10000	1	706	1	1
2295	20352	10000	2	1	30000	30000
2296	20353	10000	1	706	1	1
2297	20353	10000	2	1	30000	30000
2298	20353	10000	2	7	200	200
2299	20354	10000	1	707	1	1
2300	20354	10000	2	1	35000	35000
2301	20355	10000	1	707	1	1
2302	20355	10000	2	1	35000	35000
2303	20356	10000	1	707	1	1
2304	20356	10000	2	1	35000	35000
2305	20356	10000	2	7	300	300
2306	20357	10000	1	707	1	1
2307	20357	10000	2	1	35000	35000
2308	20358	10000	1	707	1	1
2309	20358	10000	2	1	35000	35000
2310	20359	10000	1	707	1	1
2311	20359	10000	2	1	35000	35000
2312	20359	10000	2	7	300	300
2313	20360	10000	1	708	1	1
2314	20360	10000	2	1	40000	40000
2315	20361	10000	1	708	1	1
2316	20361	10000	2	1	40000	40000
2317	20362	10000	1	708	1	1
2318	20362	10000	2	1	40000	40000
2319	20362	10000	2	7	400	400
2320	20363	10000	1	708	1	1
2321	20363	10000	2	1	50000	50000
2322	20364	10000	1	708	1	1
2323	20364	10000	2	1	50000	50000
2324	20365	10000	1	708	1	1
2325	20365	10000	2	1	50000	50000
2326	20365	10000	2	7	500	500
2327	20366	1000	1	709	1	1
2328	20366	10000	2	4080001	1	1
2329	20366	10000	1	706	1	1
2330	20366	5	1	710	1	1
2331	20366	10000	2	1	10000	10000
2332	20367	1000	1	709	1	1
2333	20367	10000	2	4080001	1	1
2334	20367	10000	1	706	1	1
2335	20367	5	1	710	1	1
2336	20367	10000	2	1	10000	10000
2337	20368	1000	1	709	1	1
2338	20368	10000	2	4080001	1	1
2339	20368	10000	1	706	1	1
2340	20368	5	1	710	1	1
2341	20368	10000	2	1	10000	10000
2342	20369	1000	1	709	1	1
2343	20369	10000	2	4080001	1	1
2344	20369	10000	1	706	1	1
2345	20369	5	1	710	1	1
2346	20369	10000	2	1	10000	10000
2347	20370	1000	1	709	1	1
2348	20370	10000	2	4080001	1	1
2349	20370	10000	1	706	1	1
2350	20370	5	1	710	1	1
2351	20370	10000	2	1	10000	10000
2352	20371	1000	1	709	1	1
2353	20371	10000	2	4080001	1	1
2354	20371	10000	1	706	1	1
2355	20371	5	1	710	1	1
2356	20371	10000	2	1	10000	10000
2357	20372	1000	1	709	1	1
2358	20372	10000	2	4080002	1	1
2359	20372	10000	1	707	1	1
2360	20372	5	1	710	1	1
2361	20372	10000	2	1	12000	12000
2362	20373	1000	1	709	1	1
2363	20373	10000	2	4080002	1	1
2364	20373	10000	1	707	1	1
2365	20373	5	1	710	1	1
2366	20373	10000	2	1	12000	12000
2367	20374	1000	1	709	1	1
2368	20374	10000	2	4080002	1	1
2369	20374	10000	1	707	1	1
2370	20374	5	1	710	1	1
2371	20374	10000	2	1	12000	12000
2372	20375	1000	1	709	1	1
2373	20375	10000	2	4080002	1	1
2374	20375	10000	1	707	1	1
2375	20375	5	1	710	1	1
2376	20375	10000	2	1	12000	12000
2377	20376	1000	1	709	1	1
2378	20376	10000	2	4080002	1	1
2379	20376	10000	1	707	1	1
2380	20376	5	1	710	1	1
2381	20376	10000	2	1	12000	12000
2382	20377	1000	1	709	1	1
2383	20377	10000	2	4080002	1	1
2384	20377	10000	1	707	1	1
2385	20377	5	1	710	1	1
2386	20377	500	1	691	1	1
2387	20377	10000	2	1	12000	12000
2388	20378	1000	1	709	1	1
2389	20378	10000	2	4080003	1	1
2390	20378	10000	1	708	1	1
2391	20378	5	1	710	1	1
2392	20378	500	1	691	1	1
2393	20378	10000	2	1	15000	15000
2394	20379	1000	1	709	1	1
2395	20379	10000	2	4080003	1	1
2396	20379	10000	1	708	1	1
2397	20379	5	1	710	1	1
2398	20379	500	1	691	1	1
2399	20379	10000	2	1	15000	15000
2400	20380	1000	1	709	1	1
2401	20380	10000	2	4080003	1	1
2402	20380	10000	1	708	1	1
2403	20380	5	1	710	1	1
2404	20380	600	1	691	1	1
2405	20380	10000	2	1	15000	15000
2406	20381	1000	1	709	1	1
2407	20381	10000	2	4080003	1	1
2408	20381	10000	1	708	1	1
2409	20381	5	1	710	1	1
2410	20381	600	1	691	1	1
2411	20381	10000	2	1	20000	20000
2412	20382	1000	1	709	1	1
2413	20382	10000	2	4080003	1	1
2414	20382	10000	1	708	1	1
2415	20382	5	1	710	1	1
2416	20382	600	1	691	1	1
2417	20382	10000	2	1	20000	20000
2418	20383	1000	1	709	1	1
2419	20383	10000	2	4080003	1	1
2420	20383	10000	1	708	1	1
2421	20383	5	1	710	1	1
2422	20383	600	1	691	1	1
2423	20383	10000	2	1	20000	20000
2424	20384	10000	1	712	1	1
2425	20385	10000	2	18	1	1
2426	20386	10000	1	723	1	1
2427	20386	10000	1	713	1	1
2428	20387	10000	1	724	1	1
2429	20387	10000	1	714	1	1
2430	20388	10000	1	725	1	1
2431	20388	10000	1	715	1	1
2432	20389	10000	1	726	1	1
2433	20389	10000	1	716	1	1
2434	20390	10000	1	727	1	1
2435	20390	10000	1	717	1	1
2436	20391	10000	1	728	1	1
2437	20391	10000	1	718	1	1
2438	20392	10000	1	729	1	1
2439	20392	10000	1	719	1	1
2440	20393	10000	2	4080001	420	420
2441	20393	10000	2	4080002	400	400
2442	20394	10000	2	4080001	530	530
2443	20394	10000	2	4080002	300	300
2444	20394	10000	2	4080003	100	100
2445	20395	10000	2	4080001	400	400
2446	20395	10000	2	4080002	400	400
2447	20395	10000	2	4080003	200	200
2448	20396	10000	2	4080003	216	216
2449	20396	10000	2	4080004	150	150
2450	20397	10000	2	4080003	301	301
2451	20397	10000	2	4080004	99	99
2452	20397	10000	2	4080005	50	50
2453	20398	10000	2	4080004	89	89
2454	20398	10000	2	4080005	60	60
2455	20398	10000	2	4080006	20	20
2456	20399	10000	2	4080004	80	80
2457	20399	10000	2	4080005	50	50
2458	20399	10000	2	4080006	30	30
2459	20399	10000	2	4080003	7	7
2460	20400	10000	2	4080001	210	210
2461	20400	10000	2	4080002	200	200
2462	20401	10000	2	4080001	265	265
2463	20401	10000	2	4080002	150	150
2464	20401	10000	2	4080003	50	50
2465	20402	10000	2	4080001	200	200
2466	20402	10000	2	4080002	200	200
2467	20402	10000	2	4080003	100	100
2468	20403	10000	2	4080003	108	108
2469	20403	10000	2	4080004	75	75
2470	20404	10000	2	4080003	150	150
2471	20404	10000	2	4080004	49	49
2472	20404	10000	2	4080005	25	25
2473	20405	10000	2	4080004	44	44
2474	20405	10000	2	4080005	30	30
2475	20405	10000	2	4080006	10	10
2476	20406	10000	2	4080004	40	40
2477	20406	10000	2	4080005	25	25
2478	20406	10000	2	4080006	15	15
2479	20406	10000	2	4080003	3	3
2480	20407	10000	2	4100004	1	1
2481	20408	10000	2	4010001	1	1
2482	20409	10000	2	4010003	1	1
2483	20410	10000	2	4010005	1	1
2484	20411	10000	2	4010002	1	1
2485	20412	10000	2	4110203	1	1
2486	20413	10000	2	4010008	1	1
2487	20414	10000	2	4010016	1	1
2488	20415	10000	2	4010010	1	1
2489	20416	10000	2	4010006	1	1
2490	20417	10000	2	4010007	1	1
2491	20418	10000	2	4010026	1	1
2492	20419	10000	2	4010004	1	1
2493	20420	10000	2	4010009	1	1
2494	20421	10000	2	4010022	1	1
2495	20422	10000	2	4010023	1	1
2496	20423	10000	2	4010024	1	1
2497	20424	10000	2	4010027	1	1
2498	20425	10000	2	4010028	1	1
2499	20426	10000	2	4010017	1	1
2500	20427	10000	2	4010018	1	1
2501	20428	10000	2	4010020	1	1
2502	20429	10000	2	4010021	1	1
2503	20430	10000	2	4010025	1	1
2504	20431	10000	1	744	1	1
2505	20431	10000	1	745	1	1
2506	20432	10000	1	746	1	1
2507	20432	10000	1	747	1	1
2508	20433	10000	1	748	1	1
2509	20434	10000	1	749	1	1
5001	50001	10000	2	4020000	500000	500000
5002	50001	10000	2	4020001	50000	50000
5003	50001	10000	2	4020002	50000	50000
5004	50001	10000	2	4020003	50000	50000
5005	50001	10000	2	4020004	50000	50000
5006	50001	10000	2	4020005	50000	50000
5007	50001	10000	2	4020006	50000	50000
5008	50001	10000	2	4020007	50000	50000
5009	50001	10000	2	4020008	50000	50000
5010	50001	10000	2	4020009	50000	50000
5011	50001	10000	2	4020010	50000	50000
5012	50001	10000	2	4020011	50000	50000
5013	50001	10000	2	4020012	50000	50000
5014	50001	10000	2	4020013	50000	50000
5015	50001	10000	2	4020014	50000	50000
5016	50001	10000	2	4020015	50000	50000
5017	50001	10000	2	4020016	50000	50000
5018	50001	10000	2	4020017	50000	50000
5019	50001	10000	2	4020018	50000	50000
5020	50001	10000	2	4020019	50000	50000
5021	50001	10000	2	4020020	50000	50000
5022	50001	10000	2	4020021	50000	50000
5023	50001	10000	2	4020022	50000	50000
5024	50001	10000	2	4020023	50000	50000
5025	50001	10000	2	4020024	50000	50000
5026	50001	10000	2	4020025	50000	50000
5027	50001	10000	2	4020026	50000	50000
5028	50001	10000	2	4020027	50000	50000
5029	50001	10000	2	4020028	50000	50000
5030	50001	10000	2	4020029	50000	50000
5031	50001	10000	2	4020030	50000	50000
5032	50001	10000	2	4020031	50000	50000
5033	50001	10000	2	4020032	50000	50000
5034	50001	10000	2	4020033	50000	50000
5035	50001	10000	2	4020034	50000	50000
5036	50001	10000	2	4020035	50000	50000
5037	50001	10000	2	4020036	50000	50000
5038	50001	10000	2	4020037	50000	50000
5039	50001	10000	2	4020038	50000	50000
5040	50001	10000	2	4020039	50000	50000
5041	50001	10000	2	4030001	50000	50000
5042	50001	10000	2	4030002	50000	50000
5043	50001	10000	2	4030003	50000	50000
5044	50001	10000	2	4030004	50000	50000
5045	50001	10000	2	4030005	50000	50000
5046	50001	10000	2	4030006	50000	50000
5047	50001	10000	2	4030007	50000	50000
5048	50001	10000	2	4030008	50000	50000
5049	50001	10000	2	4030009	50000	50000
5050	50001	10000	2	4030010	50000	50000
5051	50001	10000	2	4030011	50000	50000
5052	50001	10000	2	4030012	50000	50000
5053	50001	10000	2	4030013	50000	50000
5054	50001	10000	2	4030014	50000	50000
5055	50001	10000	2	4030015	50000	50000
5056	50001	10000	2	4030016	50000	50000
5057	50001	10000	2	4030017	50000	50000
5058	50001	10000	2	4030018	50000	50000
5059	20435	10000	1	750	1	1
5060	20436	10000	1	751	1	1
5061	20437	10000	1	752	1	1
5062	20438	10000	1	753	1	1
5063	20439	10000	1	754	1	1
5064	20440	10000	1	755	1	1
5065	20441	10000	1	756	1	1
5066	20442	10000	1	757	1	1
5067	20443	10000	2	1000012	1	1
5068	20443	10000	2	1000015	1	1
5069	20444	10000	1	758	1	1
5070	20445	10000	2	1000011	1	1
5071	20445	10000	2	1000001	1	1
5072	20446	10000	2	1000019	1	1
5073	20446	10000	2	1000016	1	1
5074	20447	10000	2	1000003	1	1
5075	20447	10000	2	1000006	1	1
5076	20448	10000	2	1000007	1	1
5077	20448	10000	2	1000008	1	1
5078	20449	10000	2	1000009	1	1
5079	20449	10000	2	1000010	1	1
5080	20450	10000	2	1000024	1	1
5081	20450	10000	2	1000026	1	1
5082	20451	10000	2	1000027	1	1
5083	20451	10000	2	1000018	1	1
5084	20452	10000	2	4020004	1	1
5085	20452	10000	2	4020005	1	1
5086	20452	10000	2	4020006	1	1
5087	20453	10000	2	4020007	1	1
5088	20453	10000	2	4020008	1	1
5089	20453	10000	2	4020009	1	1
5090	20454	10000	2	4030002	4	4
5091	20455	10000	2	4030003	4	4
5092	20456	10000	2	4030004	4	4
5093	20457	10000	2	4030005	4	4
