怪物ID	卡片ID	初始怒气	攻击怒气	被击怒气	击杀怒气	攻击	防御	生命	伤害	免伤	暴击	抗暴	暴击强度	破档	格挡	格挡强度	治疗	吸血	反伤	控制率	免控	是否物品怪	形象模型阶段	怪物是否为觉醒	小技能释放概率	小技能等级	怒气技能等级	被动1等级	被动2等级	被动3等级	被动4等级	卡片战魂等级
1455	2000106	-1000000	200	10000	300	2734	624	8011	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1456	2000109	-1000000	200	10000	300	2734	624	8011	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1457	1000007	-1000000	200	10000	300	5223	1907	63792	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1458	1000026	-1000000	200	10000	300	5223	1907	63792	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1459	1000027	-1000000	200	10000	300	5907	1618	52656	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1460	1000024	-1000000	200	10000	300	5907	1618	52656	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1461	1000023	-1000000	200	10000	300	2709	1538	59674	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1462	1000002	-1000000	200	10000	300	4096	1445	48672	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1463	1000028	-1000000	200	10000	300	4557	1249	40056	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1464	1000009	-1000000	200	10000	300	5223	1907	63792	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1465	2000101	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1466	2000102	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1467	2000104	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1468	2000105	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1469	2000106	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1470	2000109	-1000000	200	10000	300	3396	739	9415	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1471	1000009	-1000000	200	10000	300	6466	2238	74718	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1472	1000004	-1000000	200	10000	300	3252	1811	73314	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1473	1000003	-1000000	200	10000	300	4036	2398	95653	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1474	1000001	-1000000	200	10000	300	7286	1906	61761	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1475	1000024	-1000000	200	10000	300	7286	1906	61761	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1476	1000020	-1000000	200	10000	300	3252	1811	73314	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1477	1000001	-1000000	200	10000	300	3252	1811	73314	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1478	1000002	-1000000	200	10000	300	5107	1704	57096	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1479	1000001	-1000000	200	10000	300	7286	1906	61761	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1480	2000101	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1481	2000102	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1482	2000104	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1483	2000105	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1484	2000106	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1485	2000109	-1000000	200	10000	300	4909	865	12762	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1486	1000002	-1000000	200	10000	300	6878	2174	73008	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1487	1000022	-1000000	200	10000	300	7647	1880	60336	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1488	1000008	-1000000	200	10000	300	5205	3091	130000	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1489	1000028	-1000000	200	10000	300	7647	1880	60336	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1490	1000016	-1000000	200	10000	300	5205	3091	130000	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1491	1000009	-1000000	200	10000	300	8788	2879	96696	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1492	1000021	-1000000	200	10000	300	4153	2315	98594	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1493	1000023	-1000000	200	10000	300	4153	2315	98594	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1494	1000007	-1000000	200	10000	300	8788	2879	96696	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1495	1000017	-1000000	200	10000	300	6878	2174	73008	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1496	1000005	-1000000	200	10000	300	6878	2174	73008	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1497	2000101	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1498	2000102	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1499	2000104	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1500	2000105	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1501	2000106	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1502	2000109	-1000000	200	10000	300	7118	1141	17054	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1503	1000003	-1000000	200	10000	300	6299	3651	160507	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1504	1000017	-1000000	200	10000	300	8668	2621	88866	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1505	1000001	-1000000	200	10000	300	12253	2915	95364	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1506	1000024	-1000000	200	10000	300	12253	2915	95364	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1507	1000007	-1000000	200	10000	300	10894	3413	115596	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1508	1000023	-1000000	200	10000	300	5111	2779	123903	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1509	1000002	-1000000	200	10000	300	8668	2621	88866	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1510	1000005	-1000000	200	10000	300	8668	2621	88866	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1511	1000008	-1000000	200	10000	300	6299	3651	160507	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1512	1000016	-1000000	200	10000	300	6299	3651	160507	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1513	1000001	-1000000	200	10000	300	6299	3651	160507	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1514	2000101	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1515	2000102	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1516	2000104	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1517	2000105	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1518	2000106	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1519	2000109	-1000000	200	10000	300	10671	1293	19200	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1520	1000001	-1000000	200	10000	300	8610	4112	211120	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1521	1000001	-1000000	200	10000	300	7012	3140	163371	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1522	1000027	-1000000	200	10000	300	18161	3294	107244	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1523	1000024	-1000000	200	10000	300	18161	3294	107244	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1524	1000008	-1000000	200	10000	300	8610	4112	211120	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1525	1000001	-1000000	200	10000	300	18161	3294	107244	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1526	1000004	-1000000	200	10000	300	7012	3140	163371	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1527	1000022	-1000000	200	10000	300	14284	2586	82284	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1528	1000002	-1000000	200	10000	300	11580	2963	99900	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1529	1000023	-1000000	200	10000	300	7012	3140	163371	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1530	1000028	-1000000	200	10000	300	14284	2586	82284	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1531	1000001	-1000000	200	10000	300	18161	3294	107244	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1532	1000011	-1000000	200	10000	300	29877	5415	182124	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1533	2000101	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1534	2000102	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1535	2000104	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1536	2000105	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1537	2000106	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1538	2000109	-1000000	200	10000	300	13127	1456	28238	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1539	1000001	-1000000	200	10000	300	11660	4963	277676	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1540	1000004	-1000000	200	10000	300	9424	3764	212999	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1541	1000007	-1000000	200	10000	300	19068	4636	176378	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1542	1000025	-1000000	200	10000	300	15136	3546	134440	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1543	1000017	-1000000	200	10000	300	15136	3546	134440	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1544	1000005	-1000000	200	10000	300	15136	3546	134440	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1545	1000009	-1000000	200	10000	300	19068	4636	176378	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1546	1000016	-1000000	200	10000	300	11660	4963	277676	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1547	1000021	-1000000	200	10000	300	9424	3764	212999	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1548	1000008	-1000000	200	10000	300	11660	4963	277676	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1549	2000101	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1550	2000102	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1551	2000104	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1552	2000105	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1553	2000106	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1554	2000109	-1000000	200	10000	300	14851	1630	31425	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1555	1000002	-1000000	200	10000	300	17020	3945	148878	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1556	1000026	-1000000	200	10000	300	21361	5142	195048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1557	1000008	-1000000	200	10000	300	13048	5501	308192	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1558	1000016	-1000000	200	10000	300	13048	5501	308192	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1559	1000009	-1000000	200	10000	300	21361	5142	195048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1560	1000024	-1000000	200	10000	300	26560	4401	165041	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1561	1000021	-1000000	200	10000	300	10585	4184	236791	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1562	1000028	-1000000	200	10000	300	20811	3443	125711	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1563	1000023	-1000000	200	10000	300	10585	4184	236791	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1564	1000022	-1000000	200	10000	300	20811	3443	125711	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1565	1000017	-1000000	200	10000	300	17020	3945	148878	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1566	1000007	-1000000	200	10000	300	21361	5142	195048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1567	1000005	-1000000	200	10000	300	17020	3945	148878	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1568	2000101	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1569	2000102	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1570	2000104	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1571	2000105	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1572	2000106	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1573	2000109	-1000000	200	10000	300	17237	1977	38377	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1574	1000003	-1000000	200	10000	300	14936	6214	350367	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1575	1000017	-1000000	200	10000	300	19609	4512	170870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1576	1000009	-1000000	200	10000	300	24385	5821	221474	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1577	1000027	-1000000	200	10000	300	30219	5002	187021	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1578	1000026	-1000000	200	10000	300	24385	5821	221474	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1579	1000016	-1000000	200	10000	300	14936	6214	350367	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1580	1000024	-1000000	200	10000	300	30219	5002	187021	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1581	1000005	-1000000	200	10000	300	19609	4512	170870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1582	1000008	-1000000	200	10000	300	14936	6214	350367	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1583	1000001	-1000000	200	10000	300	14936	6214	350367	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1584	2000101	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1585	2000102	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1586	2000104	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1587	2000105	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1588	2000106	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1589	2000109	-1000000	200	10000	300	19198	2178	42048	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1590	1000002	-1000000	200	10000	300	22672	5209	197073	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1591	1000001	-1000000	200	10000	300	14092	5519	313655	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1592	1000027	-1000000	200	10000	300	35224	5795	217571	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1593	1000024	-1000000	200	10000	300	35224	5795	217571	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1594	1000026	-1000000	200	10000	300	28370	6759	257337	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1595	1000001	-1000000	200	10000	300	35224	5795	217571	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1596	1000009	-1000000	200	10000	300	28370	6759	257337	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1597	1000023	-1000000	200	10000	300	14092	5519	313655	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1598	1000028	-1000000	200	10000	300	27683	4555	166235	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1599	1000011	-1000000	200	10000	300	57998	9515	371579	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1600	2000101	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1601	2000102	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1602	2000104	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1603	2000105	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1604	2000106	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1605	2000109	-1000000	200	10000	300	21275	2390	51640	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1606	1000024	-1000000	200	10000	300	38630	6327	236667	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1607	1000020	-1000000	200	10000	300	15509	6026	342190	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1608	1000027	-1000000	200	10000	300	38630	6327	236667	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1609	1000004	-1000000	200	10000	300	15509	6026	342190	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1610	1000007	-1000000	200	10000	300	31167	7368	279754	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1611	1000025	-1000000	200	10000	300	24974	5691	214448	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1612	1000016	-1000000	200	10000	300	18992	7871	444007	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1613	1000001	-1000000	200	10000	300	38630	6327	236667	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1614	1000003	-1000000	200	10000	300	18992	7871	444007	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1615	2000101	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1616	2000102	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1617	2000104	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1618	2000105	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1619	2000106	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1620	2000109	-1000000	200	10000	300	23451	2612	56184	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1621	1000023	-1000000	200	10000	300	17001	6558	371603	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1622	1000028	-1000000	200	10000	300	33316	5438	196526	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1623	1000001	-1000000	200	10000	300	42189	6886	256625	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
