主ID	掉落库ID	概率	掉落类型	掉落ID	最小掉落	最大掉落
2271	20343	10000	2	1	60000	60000
2272	20344	10000	2	2	160	160
2273	20344	10000	2	1	80000	80000
2274	20345	10000	2	2	180	180
2275	20345	10000	2	4011007	1	1
2276	20346	10000	2	2	240	240
2277	20346	10000	2	1	100000	100000
2278	20347	10000	2	2	300	300
2279	20347	10000	2	4011001	1	1
2280	20348	10000	1	706	1	1
2281	20348	10000	2	1	30000	30000
2282	20349	10000	1	706	1	1
2283	20349	10000	2	1	30000	30000
2284	20350	10000	1	706	1	1
2285	20350	10000	2	1	30000	30000
2286	20350	10000	2	7	200	200
2287	20351	10000	1	706	1	1
2288	20351	10000	2	1	30000	30000
2289	20352	10000	1	706	1	1
2290	20352	10000	2	1	30000	30000
2291	20353	10000	1	706	1	1
2292	20353	10000	2	1	30000	30000
2293	20353	10000	2	7	200	200
2294	20354	10000	1	707	1	1
2295	20354	10000	2	1	35000	35000
2296	20355	10000	1	707	1	1
2297	20355	10000	2	1	35000	35000
2298	20356	10000	1	707	1	1
2299	20356	10000	2	1	35000	35000
2300	20356	10000	2	7	300	300
2301	20357	10000	1	707	1	1
2302	20357	10000	2	1	35000	35000
2303	20358	10000	1	707	1	1
2304	20358	10000	2	1	35000	35000
2305	20359	10000	1	707	1	1
2306	20359	10000	2	1	35000	35000
2307	20359	10000	2	7	300	300
2308	20360	10000	1	708	1	1
2309	20360	10000	2	1	40000	40000
2310	20361	10000	1	708	1	1
2311	20361	10000	2	1	40000	40000
2312	20362	10000	1	708	1	1
2313	20362	10000	2	1	40000	40000
2314	20362	10000	2	7	400	400
2315	20363	10000	1	708	1	1
2316	20363	10000	2	1	50000	50000
2317	20364	10000	1	708	1	1
2318	20364	10000	2	1	50000	50000
2319	20365	10000	1	708	1	1
2320	20365	10000	2	1	50000	50000
2321	20365	10000	2	7	500	500
2322	20366	1000	1	709	1	1
2323	20366	10000	2	4080001	1	1
2324	20366	10000	1	706	1	1
2325	20366	5	1	710	1	1
2326	20366	1500	1	711	1	1
2327	20366	10000	2	1	10000	10000
2328	20367	1000	1	709	1	1
2329	20367	10000	2	4080001	1	1
2330	20367	10000	1	706	1	1
2331	20367	5	1	710	1	1
2332	20367	1500	1	711	1	1
2333	20367	10000	2	1	10000	10000
2334	20368	1000	1	709	1	1
2335	20368	10000	2	4080001	1	1
2336	20368	10000	1	706	1	1
2337	20368	5	1	710	1	1
2338	20368	1500	1	711	1	1
2339	20368	10000	2	1	10000	10000
2340	20369	1000	1	709	1	1
2341	20369	10000	2	4080001	1	1
2342	20369	10000	1	706	1	1
2343	20369	5	1	710	1	1
2344	20369	1500	1	711	1	1
2345	20369	10000	2	1	10000	10000
2346	20370	1000	1	709	1	1
2347	20370	10000	2	4080001	1	1
2348	20370	10000	1	706	1	1
2349	20370	5	1	710	1	1
2350	20370	1500	1	711	1	1
2351	20370	10000	2	1	10000	10000
2352	20371	1000	1	709	1	1
2353	20371	10000	2	4080001	1	1
2354	20371	10000	1	706	1	1
2355	20371	5	1	710	1	1
2356	20371	1500	1	711	1	1
2357	20371	10000	2	1	10000	10000
2358	20372	1000	1	709	1	1
2359	20372	10000	2	4080002	1	1
2360	20372	10000	1	707	1	1
2361	20372	5	1	710	1	1
2362	20372	1500	1	711	1	1
2363	20372	10000	2	1	12000	12000
2364	20373	1000	1	709	1	1
2365	20373	10000	2	4080002	1	1
2366	20373	10000	1	707	1	1
2367	20373	5	1	710	1	1
2368	20373	1500	1	711	1	1
2369	20373	10000	2	1	12000	12000
2370	20374	1000	1	709	1	1
2371	20374	10000	2	4080002	1	1
2372	20374	10000	1	707	1	1
2373	20374	5	1	710	1	1
2374	20374	1500	1	711	1	1
2375	20374	10000	2	1	12000	12000
2376	20375	1000	1	709	1	1
2377	20375	10000	2	4080002	1	1
2378	20375	10000	1	707	1	1
2379	20375	5	1	710	1	1
2380	20375	1500	1	711	1	1
2381	20375	10000	2	1	12000	12000
2382	20376	1000	1	709	1	1
2383	20376	10000	2	4080002	1	1
2384	20376	10000	1	707	1	1
2385	20376	5	1	710	1	1
2386	20376	1500	1	711	1	1
2387	20376	10000	2	1	12000	12000
2388	20377	1000	1	709	1	1
2389	20377	10000	2	4080002	1	1
2390	20377	10000	1	707	1	1
2391	20377	5	1	710	1	1
2392	20377	500	1	691	1	1
2393	20377	1500	1	711	1	1
2394	20377	10000	2	1	12000	12000
2395	20378	1000	1	709	1	1
2396	20378	10000	2	4080003	1	1
2397	20378	10000	1	708	1	1
2398	20378	5	1	710	1	1
2399	20378	500	1	691	1	1
2400	20378	1500	1	711	1	1
2401	20378	10000	2	1	15000	15000
2402	20379	1000	1	709	1	1
2403	20379	10000	2	4080003	1	1
2404	20379	10000	1	708	1	1
2405	20379	5	1	710	1	1
2406	20379	500	1	691	1	1
2407	20379	1500	1	711	1	1
2408	20379	10000	2	1	15000	15000
2409	20380	1000	1	709	1	1
2410	20380	10000	2	4080003	1	1
2411	20380	10000	1	708	1	1
2412	20380	5	1	710	1	1
2413	20380	600	1	691	1	1
2414	20380	1500	1	711	1	1
2415	20380	10000	2	1	15000	15000
2416	20381	1000	1	709	1	1
2417	20381	10000	2	4080003	1	1
2418	20381	10000	1	708	1	1
2419	20381	5	1	710	1	1
2420	20381	600	1	691	1	1
2421	20381	1500	1	711	1	1
2422	20381	10000	2	1	20000	20000
2423	20382	1000	1	709	1	1
2424	20382	10000	2	4080003	1	1
2425	20382	10000	1	708	1	1
2426	20382	5	1	710	1	1
2427	20382	600	1	691	1	1
2428	20382	1500	1	711	1	1
2429	20382	10000	2	1	20000	20000
2430	20383	1000	1	709	1	1
2431	20383	10000	2	4080003	1	1
2432	20383	10000	1	708	1	1
2433	20383	5	1	710	1	1
2434	20383	600	1	691	1	1
2435	20383	1500	1	711	1	1
2436	20383	10000	2	1	20000	20000
2437	20384	10000	1	712	1	1
2438	20385	10000	2	18	1	1
2439	20386	10000	1	723	1	1
2440	20386	10000	1	713	1	1
2441	20387	10000	1	724	1	1
2442	20387	10000	1	714	1	1
2443	20388	10000	1	725	1	1
2444	20388	10000	1	715	1	1
2445	20389	10000	1	726	1	1
2446	20389	10000	1	716	1	1
2447	20390	10000	1	727	1	1
2448	20390	10000	1	717	1	1
2449	20391	10000	1	728	1	1
2450	20391	10000	1	718	1	1
2451	20392	10000	1	729	1	1
2452	20392	10000	1	719	1	1
2453	20393	10000	1	730	1	1
2454	20394	10000	1	731	1	1
2455	20395	10000	1	732	1	1
2456	20396	10000	1	733	1	1
2457	20397	10000	1	734	1	1
2458	20398	10000	1	735	1	1
2459	20399	10000	1	736	1	1
2460	20400	10000	1	737	1	1
2461	20401	10000	1	738	1	1
2462	20402	10000	1	739	1	1
2463	20403	10000	1	740	1	1
2464	20404	10000	1	741	1	1
2465	20405	10000	1	742	1	1
2466	20406	10000	1	743	1	1
2467	20407	10000	2	4100004	1	1
2468	20408	10000	2	4010001	1	1
2469	20409	10000	2	4010003	1	1
2470	20410	10000	2	4010005	1	1
2471	20411	10000	2	4010002	1	1
2472	20412	10000	2	4110203	1	1
2473	20413	10000	2	4010008	1	1
2474	20414	10000	2	4010016	1	1
2475	20415	10000	2	4010010	1	1
2476	20416	10000	2	4010006	1	1
2477	20417	10000	2	4010007	1	1
2478	20418	10000	2	4010026	1	1
2479	20419	10000	2	4010004	1	1
2480	20420	10000	2	4010009	1	1
2481	20421	10000	2	4010022	1	1
2482	20422	10000	2	4010023	1	1
2483	20423	10000	2	4010024	1	1
2484	20424	10000	2	4010027	1	1
2485	20425	10000	2	4010028	1	1
2486	20426	10000	2	4010017	1	1
2487	20427	10000	2	4010018	1	1
2488	20428	10000	2	4010020	1	1
2489	20429	10000	2	4010021	1	1
2490	20430	10000	2	4010025	1	1
2491	20431	10000	1	744	1	1
2492	20431	10000	1	745	1	1
2493	20432	10000	1	746	1	1
2494	20432	10000	1	747	1	1
2495	20433	10000	1	748	1	1
